"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"YHYMLBX4","journalArticle","2010","Booker, M. Keith","Utopian and Dystopian Fiction","Routledge Encyclopedia of Narrative Theory","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/utopian-dystopian-fiction/docview/2137932120/se-2?accountid=14572","","2010","2021-11-10 21:52:58","2021-11-10 21:52:58","","","","","","","","","","","","","","","English","","","Literature Online","2137932120","","","Place: London Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=book&rft.jtitle=&rft.atitle=&rft.au=Booker%2C+M.+Keith&rft.aulast=Booker&rft.aufirst=M.&rft.date=2010-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=Utopian+and+Dystopian+Fiction&rft.title=Utopian+and+Dystopian+Fiction&rft.issn=&rft_id=info:doi/","Capitalism; Dystopias; Utopias; Literature; Fiction; Books; Society; Imagination; Writers; Postmodernism; 20th century; Science fiction & fantasy; Wells, H G (1866-1946); Huxley, Aldous (1894-1963); Orwell, George (Eric Blair) (1903-1950); Bloch, Ernst (1885-1977); More, Thomas (1478-1535); Swift, Jonathan (1667-1745); Traditions; Utopian and Dystopian Fiction","","Herman, David, 1962-; Jahn, Manfred, 1943-; Ryan, Marie-Laure, 1946-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EADN574S","journalArticle","2010","Stockwell, Peter","Science Fiction","Routledge Encyclopedia of Narrative Theory","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/science-fiction/docview/2137931311/se-2?accountid=14572","","2010","2021-11-10 21:52:58","2021-11-10 21:52:58","","","","","","","","","","","","","","","English","","","Literature Online","2137931311","","","Place: London Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=book&rft.jtitle=&rft.atitle=&rft.au=Stockwell%2C+Peter&rft.aulast=Stockwell&rft.aufirst=Peter&rft.date=2010-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=Science+Fiction&rft.title=Science+Fiction&rft.issn=&rft_id=info:doi/","Literature; Fiction; Narratives; Novels; Science Fiction; Motion pictures; History; Postmodernism; Rationalism; Genre; Science fiction & fantasy; Wells, H G (1866-1946); Technological change","","Herman, David, 1962-; Jahn, Manfred, 1943-; Ryan, Marie-Laure, 1946-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZA532LCE","journalArticle","2010","Walker, Jill","Cyberpunk Fiction","Routledge Encyclopedia of Narrative Theory","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/cyberpunk-fiction/docview/2137930548/se-2?accountid=14572","","2010","2021-11-10 21:52:59","2021-11-10 21:52:59","","","","","","","","","","","","","","","English","","","Literature Online","2137930548","","","Place: London Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=book&rft.jtitle=&rft.atitle=&rft.au=Walker%2C+Jill&rft.aulast=Walker&rft.aufirst=Jill&rft.date=2010-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=Cyberpunk+Fiction&rft.title=Cyberpunk+Fiction&rft.issn=&rft_id=info:doi/","Literature; Fiction; Books; Novels; Postmodernism; Time travel; Genre; Science fiction & fantasy; Dick, Philip K; Contemporary problems; Cyberpunk Fiction; Sterling, Bruce","","Herman, David, 1962-; Jahn, Manfred, 1943-; Ryan, Marie-Laure, 1946-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WKR943RC","journalArticle","2010","","Atwood, Margaret, 1939-","ProQuest Biographies","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/atwood-margaret-1939/docview/2137893707/se-2?accountid=14572","","2010","2021-11-10 21:52:59","2021-11-10 21:52:59","","","","","","","","","","","","","","","English","","","Literature Online","2137893707","","","Place: Ann Arbor Publisher: ProQuest","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionbiblios&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=unknown&rft.jtitle=&rft.atitle=&rft.au=&rft.aulast=&rft.aufirst=&rft.date=2010-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=Atwood%2C+Margaret%2C+1939-&rft.title=Atwood%2C+Margaret%2C+1939-&rft.issn=&rft_id=info:doi/","Literature; Atwood, Margaret, 1939–","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2MWPWHB4","journalArticle","2009","Murphy, Graham J.","49. Dystopia (Part IV Subgenres)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/49-dystopia-part-iv-subgenres/docview/2137960254/se-2?accountid=14572","","2009","2021-11-10 21:52:59","2021-11-10 21:52:59","","","","","","","","","","","","","","","English","","","Literature Online","2137960254","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Murphy%2C+Graham+J.&rft.aulast=Murphy&rft.aufirst=Graham&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=49.+Dystopia+%28Part+IV+Subgenres%29&rft.title=49.+Dystopia+%28Part+IV+Subgenres%29&rft.issn=&rft_id=info:doi/","Capitalism; Dystopias; Utopias; Literature; Dystopia; Logic; 20th century; Verne, Jules (1828-1905); Wells, H G (1866-1946); Huxley, Aldous (1894-1963); Orwell, George (Eric Blair) (1903-1950); Atwood, Margaret (1939- ); Bradbury, Ray (1920-2012); Burgess, Anthony (1917-1993); Forster, E M (1879-1970)","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PISFKWDN","journalArticle","2009","Latham, Rob","9. Fiction, 1950-1963 (Part I: History)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/9-fiction-1950-1963-part-i-history/docview/2137960058/se-2?accountid=14572","","2009","2021-11-10 21:52:59","2021-11-10 21:52:59","","","","","","","","","","","","","","","English","","","Literature Online","2137960058","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Latham%2C+Rob&rft.aulast=Latham&rft.aufirst=Rob&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=9.+Fiction%2C+1950-1963+%28Part+I%3A+History%29&rft.title=9.+Fiction%2C+1950-1963+%28Part+I%3A+History%29&rft.issn=&rft_id=info:doi/","Literature; Fiction; Books; Novels; Magazines; Genre; Science fiction & fantasy; Bradbury, Ray (1920-2012); Asimov, Isaac (1920-1992); Fiction, 1950-1963","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YVZ3QG37","journalArticle","2009","Donawerth, Jane","22. Feminisms (Part II: Theory)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/22-feminisms-part-ii-theory/docview/2137959917/se-2?accountid=14572","","2009","2021-11-10 21:52:59","2021-11-10 21:52:59","","","","","","","","","","","","","","","English","","","Literature Online","2137959917","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Donawerth%2C+Jane&rft.aulast=Donawerth&rft.aufirst=Jane&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=22.+Feminisms+%28Part+II%3A+Theory%29&rft.title=22.+Feminisms+%28Part+II%3A+Theory%29&rft.issn=&rft_id=info:doi/","Politics; Literature; Education; Feminism; Womens rights; Middle class; Property rights; Marriage; 20th century; 17th century; Access to education; Equal rights; Feminisms; Womens history","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PQFP27KF","journalArticle","2009","Burling, William J.","24. Marxism (Part II: Theory)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/24-marxism-part-ii-theory/docview/2137959619/se-2?accountid=14572","","2009","2021-11-10 21:52:59","2021-11-10 21:52:59","","","","","","","","","","","","","","","English","","","Literature Online","2137959619","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Burling%2C+William+J.&rft.aulast=Burling&rft.aufirst=William&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=24.+Marxism+%28Part+II%3A+Theory%29&rft.title=24.+Marxism+%28Part+II%3A+Theory%29&rft.issn=&rft_id=info:doi/","Capitalism; Literature; Popular culture; Ideology; Marxism; Consumption; Essays; Materialism; Genre; Theory; Science fiction & fantasy; Dialectics; Product differentiation","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IJSEV2TM","journalArticle","2009","Davis Rogan, Alcena Madeline","31. Utopian Studies (Part II: Theory)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/31-utopian-studies-part-ii-theory/docview/2137959474/se-2?accountid=14572","","2009","2021-11-10 21:52:59","2021-11-10 21:52:59","","","","","","","","","","","","","","","English","","","Literature Online","2137959474","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Davis+Rogan%2C+Alcena+Madeline&rft.aulast=Davis+Rogan&rft.aufirst=Alcena&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=31.+Utopian+Studies+%28Part+II%3A+Theory%29&rft.title=31.+Utopian+Studies+%28Part+II%3A+Theory%29&rft.issn=&rft_id=info:doi/","Utopias; Literature; Feminism; Philosophy; Scholars; Utopian Studies; More, Thomas (1478-1535); Swift, Jonathan (1667-1745)","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92XJ65EZ","journalArticle","2009","Abbott, Stacey","47. Arthouse SF Film (Part IV Subgenres)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/47-arthouse-sf-film-part-iv-subgenres/docview/2137958649/se-2?accountid=14572","","2009","2021-11-10 21:53:00","2021-11-10 21:53:00","","","","","","","","","","","","","","","English","","","Literature Online","2137958649","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Abbott%2C+Stacey&rft.aulast=Abbott&rft.aufirst=Stacey&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=47.+Arthouse+SF+Film+%28Part+IV+Subgenres%29&rft.title=47.+Arthouse+SF+Film+%28Part+IV+Subgenres%29&rft.issn=&rft_id=info:doi/","Literature; Narratives; Motion pictures; Earth; Realism; Genre; Arthouse SF Film; Noncitizens; Theaters & cinemas","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XHZ5EHWB","journalArticle","2009","Murphy, Graham J.","50. Eutopia (Part IV Subgenres)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/50-eutopia-part-iv-subgenres/docview/2137958624/se-2?accountid=14572","","2009","2021-11-10 21:53:00","2021-11-10 21:53:00","","","","","","","","","","","","","","","English","","","Literature Online","2137958624","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Murphy%2C+Graham+J.&rft.aulast=Murphy&rft.aufirst=Graham&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=50.+Eutopia+%28Part+IV+Subgenres%29&rft.title=50.+Eutopia+%28Part+IV+Subgenres%29&rft.issn=&rft_id=info:doi/","Politics; Utopias; Literature; Books; Women; Society; Eutopia; Russ, Joanna (1937-2011)","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ZQGBAEJ","journalArticle","2009","Jancovich, Mark and Johnston","8. Film and Television, The 1950s (Part I: History)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/8-film-television-1950s-part-i-history/docview/2137954306/se-2?accountid=14572","","2009","2021-11-10 21:53:00","2021-11-10 21:53:00","","","","","","","","","","","","","","","English","","","Literature Online","2137954306","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Jancovich%2C+Mark+and+Johnston&rft.aulast=Jancovich&rft.aufirst=Mark+and&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=8.+Film+and+Television%2C+The+1950s+%28Part+I%3A+History%29&rft.title=8.+Film+and+Television%2C+The+1950s+%28Part+I%3A+History%29&rft.issn=&rft_id=info:doi/","Literature; Television; Narratives; Cold War; Motion pictures; Monsters; Earth; Mars; Moon; Bradbury, Ray (1920-2012); Film and Television, The 1950s; Military personnel","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PHMB3C53","journalArticle","2009","Pearson, Wendy Gay","30. Queer Theory (Part II: Theory)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/30-queer-theory-part-ii/docview/2137953502/se-2?accountid=14572","","2009","2021-11-10 21:53:00","2021-11-10 21:53:00","","","","","","","","","","","","","","","English","","","Literature Online","2137953502","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Pearson%2C+Wendy+Gay&rft.aulast=Pearson&rft.aufirst=Wendy&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=30.+Queer+Theory+%28Part+II%3A+Theory%29&rft.title=30.+Queer+Theory+%28Part+II%3A+Theory%29&rft.issn=&rft_id=info:doi/","Literature; Sexuality; Human rights; Gender; Noncitizens; Gays & lesbians; Heterosexuality; Le Guin, Ursula K (1929-2018); Queer Theory; Voyeurism","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UAQERS5M","journalArticle","2009","Rieder, John","3. Fiction, 1895-1926 (Part I: History)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/3-fiction-1895-1926-part-i-history/docview/2137953204/se-2?accountid=14572","","2009","2021-11-10 21:53:00","2021-11-10 21:53:00","","","","","","","","","","","","","","","English","","","Literature Online","2137953204","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Rieder%2C+John&rft.aulast=Rieder&rft.aufirst=John&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=3.+Fiction%2C+1895-1926+%28Part+I%3A+History%29&rft.title=3.+Fiction%2C+1895-1926+%28Part+I%3A+History%29&rft.issn=&rft_id=info:doi/","Literature; Fiction; Novels; History; Writers; Men; Publishing; Time travel; Rationality; Wells, H G (1866-1946); Fiction, 1895-1926; Innovations","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QMMIVVSZ","journalArticle","2009","Levy, Michael","16. Fiction, 1980-1992 (Part I: History)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/16-fiction-1980-1992-part-i-history/docview/2137949288/se-2?accountid=14572","","2009","2021-11-10 21:53:00","2021-11-10 21:53:00","","","","","","","","","","","","","","","English","","","Literature Online","2137949288","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Levy%2C+Michael&rft.aulast=Levy&rft.aufirst=Michael&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=16.+Fiction%2C+1980-1992+%28Part+I%3A+History%29&rft.title=16.+Fiction%2C+1980-1992+%28Part+I%3A+History%29&rft.issn=&rft_id=info:doi/","Literature; Fiction; Novels; Writers; Book reviews; Torture; Sterling, Bruce; Asimov, Isaac (1920-1992); Benford, Gregory; Clarke, Arthur C; Fiction, 1980-1992; Niven, Larry; Nominations; Spinrad, Norman; Universe; Wolfe, Gene","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QHXUG3QD","journalArticle","2009","Evans, Arthur B.","2. Nineteenth-Century SF (Part I: History)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/2-nineteenth-century-sf-part-i-history/docview/2137949238/se-2?accountid=14572","","2009","2021-11-10 21:53:00","2021-11-10 21:53:00","","","","","","","","","","","","","","","English","","","Literature Online","2137949238","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Evans%2C+Arthur+B.&rft.aulast=Evans&rft.aufirst=Arthur&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=2.+Nineteenth-Century+SF+%28Part+I%3A+History%29&rft.title=2.+Nineteenth-Century+SF+%28Part+I%3A+History%29&rft.issn=&rft_id=info:doi/","Literature; Modernity; Society; Writers; French literature; 20th century; Industrial Revolution; Genre; 19th century; Scientists; Shelley, Mary Wollstonecraft (1797-1851); Verne, Jules (1828-1905); Wells, H G (1866-1946); Nineteenth-Century SF; Poe, Edgar Allan (1809-1849); Stevenson, Robert Louis (1850-1894)","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"75LE7D8G","journalArticle","2009","Orbaugh, Sharalyn","12. Manga and Anime (Part I: History)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/12-manga-anime-part-i-history/docview/2137949092/se-2?accountid=14572","","2009","2021-11-10 21:53:01","2021-11-10 21:53:01","","","","","","","","","","","","","","","English","","","Literature Online","2137949092","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Orbaugh%2C+Sharalyn&rft.aulast=Orbaugh&rft.aufirst=Sharalyn&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=12.+Manga+and+Anime+%28Part+I%3A+History%29&rft.title=12.+Manga+and+Anime+%28Part+I%3A+History%29&rft.issn=&rft_id=info:doi/","Literature; Books; Modernity; Popular culture; Anime; Motion pictures; Modernization; World War II; Graphic novels; Animated films; 20th century; 19th century; Adventure; Manga; Manga and Anime; Popularity; Warships","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"622DX5FL","journalArticle","2009","Reid, Michelle","26. Postcolonialism (Part II: Theory)","The Routledge Companion to Science Fiction","","","","http://silk.library.umass.edu/login?url=https://www.proquest.com/encyclopedias-reference-works/26-postcolonialism-part-ii-theory/docview/2137948771/se-2?accountid=14572","","2009","2021-11-10 21:53:01","2021-11-10 21:53:01","","","","","","","","","","","","","","","English","","","Literature Online","2137948771","","","Edition: 1st ed. Place: Abingdon Publisher: Routledge, Taylor & Francis Group","","","https://resolver.ebscohost.com/openurl?ctx_ver=Z39.88-2004&ctx_enc=info:ofi/enc:UTF-8&rfr_id=info:sid/ProQ%3Alionrefworks&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rft.genre=document&rft.jtitle=&rft.atitle=&rft.au=Reid%2C+Michelle&rft.aulast=Reid&rft.aufirst=Michelle&rft.date=2009-01-01&rft.volume=&rft.issue=&rft.spage=&rft.isbn=&rft.btitle=26.+Postcolonialism+%28Part+II%3A+Theory%29&rft.title=26.+Postcolonialism+%28Part+II%3A+Theory%29&rft.issn=&rft_id=info:doi/","Literature; Colonialism; Postcolonialism; National identity; Oppression; Wells, H G (1866-1946); Dick, Philip K","","Bould, Mark; Butler, Andrew M.; Roberts, Adam (Adam Charles); Vint, Sherryl, 1969-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
